Hub,RemovalSite,DisposalSite,SnowTransported,Start_Lat,Start_Lng,End_Lat,End_Lng
ANJ-309,LAS-326,St-Michel - Robert (VSP),66068.18,45.42916816,-73.66596827,45.573,-73.612
ANJ-309,LAS-330,St-Michel-17ième(Sous-Sol),69701.58,45.42839166,-73.66598992,45.576,-73.625
ANJ-309,MTN-305,St-Michel - Robert (VSP),173318.12,45.58633997,-73.63281797,45.573,-73.612
ANJ-309,LAS-325,St-Michel-17ième(Sous-Sol),77214.89,45.42322946,-73.64119391,45.576,-73.625
ANJ-309,SLE-110,Langelier (SLE),143274.78,45.59715655,-73.6185478,45.607,-73.607
ANJ-309,CDN-116,St-Michel - Robert (VSP),100403.2,45.50521911,-73.6412747,45.573,-73.612
ANJ-309,SLA-364,SauvÃ© (AHU),96099.1,45.51453166,-73.68277358,45.54,-73.665
ANJ-309,CDN-115,St-Michel - Robert (VSP),86829.59,45.50378342,-73.6382155,45.573,-73.612
ANJ-309,SLA-369,SauvÃ© (AHU),74626.73,45.5101042,-73.68754717,45.54,-73.665
ANJ-309,LAS-333,St-Michel-17ième(Sous-Sol),67148.59,45.41672125,-73.64428762,45.576,-73.625
ANJ-309,SLE-304,Ray-Lawson (ANJ),202107.95,45.59511827,-73.58164095,45.622,-73.579
ANJ-309,SLE-303,Ray-Lawson (ANJ),219784.46,45.59511827,-73.58164095,45.622,-73.579
ANJ-309,VSP-108,St-Michel - Robert (VSP),120159.51,45.53663772,-73.64473434,45.573,-73.612
ANJ-309,LAC-102,St-Michel-17ième(Sous-Sol),84276.29,45.44874551,-73.7207966,45.576,-73.625
ANJ-309,SLA-363,SauvÃ© (AHU),84510.81,45.52393904,-73.70679262,45.54,-73.665
ANJ-309,VSP-109,St-Michel - Robert (VSP),137970.19,45.54102211,-73.64189435,45.573,-73.612
ANJ-309,SLA-370,Jules-Poitras 2 (SLA),81596.87,45.4971947,-73.69939657,45.529,-73.687
ANJ-309,MTN-102,Ray-Lawson (ANJ),115918.37,45.61189793,-73.60166814,45.622,-73.579
ANJ-309,ANJ-312,Ray-Lawson (ANJ),190725.51,45.61258773,-73.60235426,45.622,-73.579
ANJ-309,SLA-365,St-Michel-17ième(Sous-Sol),100648.23,45.50832976,-73.71576601,45.576,-73.625
ANJ-309,VSP-103,St-Michel - Robert (VSP),145643.47,45.5465949,-73.63769029,45.573,-73.612
ANJ-309,ANJ-311,Ray-Lawson (ANJ),74463.74,45.5993434,-73.5771954,45.622,-73.579
ANJ-309,SLA-366,SauvÃ© (AHU),81563.47,45.52827247,-73.69257716,45.54,-73.665
ANJ-309,LAC-305,St-Michel-17ième(Sous-Sol),61232.24,45.47359968,-73.7081493,45.576,-73.625
ANJ-309,ANJ-101,Ray-Lawson (ANJ),135587.31,45.62486671,-73.54666744,45.622,-73.579
ANJ-309,SLA-371,SauvÃ© (AHU),80953.24,45.52568678,-73.67938079,45.54,-73.665
ANJ-309,LAC-306,St-Michel-17ième(Sous-Sol),149069.24,45.44785518,-73.69973418,45.576,-73.625
ANJ-309,LAC-104,St-Michel-17ième(Sous-Sol),52879.08,45.46451771,-73.69477837,45.576,-73.625
ANJ-309,MTN-307,Ray-Lawson (ANJ),179912.37,45.6106194,-73.60719834,45.622,-73.579
ANJ-309,SLA-368,SauvÃ© (AHU),92066.03,45.51432286,-73.73363993,45.54,-73.665
ANJ-309,MTN-103,Ray-Lawson (ANJ),106176.99,45.62595631,-73.616592,45.622,-73.579
ANJ-309,MTN-104,Ray-Lawson (ANJ),105891.84,45.60551289,-73.62405162,45.622,-73.579
ANJ-309,SLA-367,SauvÃ© (AHU),96600.02,45.52225915,-73.73416154,45.54,-73.665
ANJ-309,RDP-202,Ray-Lawson (ANJ),115670.96,45.64820144,-73.54440856,45.622,-73.579
ANJ-309,RDP-102,Ray-Lawson (ANJ),163220.74,45.63457353,-73.58575489,45.622,-73.579
ANJ-309,RDP-201,Ray-Lawson (ANJ),166379.71,45.64153239,-73.57656323,45.622,-73.579
ANJ-309,RDP-101,Ray-Lawson (ANJ),198928.84,45.64505274,-73.59683981,45.622,-73.579
ANJ-309,RDP-103,Ray-Lawson (ANJ),201736.38,45.64505274,-73.59683981,45.622,-73.579
ANJ-309,AHU-101,SauvÃ© (AHU),146517.1,45.54427433,-73.70412065,45.54,-73.665
ANJ-309,AHU-103,SauvÃ© (AHU),174266.08,45.54427433,-73.70412065,45.54,-73.665
ANJ-309,RDP-203,Lafarge (sud) (MHM),182385.61,45.65248011,-73.51038355,45.618,-73.524
ANJ-309,RDP-107,Lafarge (sud) (MHM),173405.52,45.65248011,-73.51038355,45.618,-73.524
ANJ-309,AHU-202,Lausanne (MTN),135547.87,45.54975712,-73.67922621,45.588,-73.649
ANJ-309,AHU-104,Lausanne (MTN),128579.68,45.54722741,-73.69246631,45.588,-73.649
ANJ-309,AHU-102,SauvÃ© (AHU),166156.4,45.54355918,-73.70279457,45.54,-73.665
ANJ-309,AHU-201,Lausanne (MTN),132188.9,45.55986009,-73.67179148,45.588,-73.649
ANJ-309,PRF-304F,St-Michel-17ième(Sous-Sol),22601.93,45.50442266,-73.75168321,45.576,-73.625
ANJ-309,RDP-105,Armand-Chaput (RDP),157347.72,45.6981362,-73.50951395,45.66,-73.527
ANJ-309,RDP-106,Armand-Chaput (RDP),182306.97,45.69558777,-73.50961773,45.66,-73.527
ANJ-309,PRF-304E,St-Michel-17ième(Sous-Sol),38547.16,45.50570163,-73.79508132,45.576,-73.625
ANJ-309,PRF-304D,St-Michel-17ième(Sous-Sol),19647.35,45.51669083,-73.84362667,45.576,-73.625
ANJ-309,PRF-304C,St-Michel-17ième(Sous-Sol),22260.38,45.48888963,-73.85979422,45.576,-73.625
ANJ-309,PRF-304B,St-Michel-17ième(Sous-Sol),24034.84,45.46585424,-73.87304961,45.576,-73.625
ANJ-309,IBI-301,St-Michel-17ième(Sous-Sol),23055.45,45.46775634,-73.90173477,45.576,-73.625
CDN-114,VMA-109,Riverside (VMA),93274.51,45.49917824,-73.56230036,45.491,-73.552
CDN-114,VMA-307,Riverside (VMA),82691.13,45.51550898,-73.56114693,45.491,-73.552
CDN-114,VMA-306,Fullum (VMA),96229.11,45.51979422,-73.56636476,45.525,-73.545
CDN-114,VMA-111,Riverside (VMA),85847.51,45.5124151,-73.56966732,45.491,-73.552
CDN-114,VMA-110,Butler (S-O),127483.61,45.4987999,-73.57666971,45.475,-73.569
CDN-114,PMR-101,Jules-Poitras 2 (SLA),158592.4,45.53189772,-73.59390183,45.529,-73.687
CDN-114,PMR-102,Riverside (VMA),144354.73,45.51588553,-73.59052976,45.491,-73.552
CDN-114,S-O-104,Saint-Pierre (LAC),136883.4,45.48772195,-73.56854884,45.468,-73.599
CDN-114,PMR-204,Iberville (PMR),80600.83,45.53959729,-73.56831073,45.533,-73.555
CDN-114,MHM-109,Iberville (PMR),126720.19,45.54117536,-73.55830691,45.533,-73.555
CDN-114,PMR-203,Fullum (VMA),97228.93,45.53341693,-73.592195,45.525,-73.545
CDN-114,RPP-201,Millen (AHU),116858.26,45.54046257,-73.61308137,45.557,-73.668
CDN-114,MHM-209,Iberville (PMR),124186.67,45.55347871,-73.55165706,45.533,-73.555
CDN-114,MHM-210,Iberville (PMR),156288.64,45.55468483,-73.55428138,45.533,-73.555
CDN-114,RPP-204,SauvÃ© (AHU),123910.35,45.54868487,-73.60171691,45.54,-73.665
CDN-114,RPP-101,Jules-Poitras 2 (SLA),100797.42,45.53176015,-73.62078145,45.529,-73.687
CDN-114,RPP-102,St-Michel - Robert (VSP),95611.7699999846,45.55287401,-73.58050178,45.573,-73.612
CDN-114,OUT-101,Jules-Poitras 2 (SLA),170139.37,45.51658042,-73.62672222,45.529,-73.687
CDN-114,RPP-104,St-Michel - Robert (VSP),152513.24,45.55789801,-73.56557695,45.573,-73.612
CDN-114,VER-310B,Verdun (VER),91295.89,45.4669972,-73.53190369,45.471,-73.56
CDN-114,VSP-107,SauvÃ© (AHU),125642.5,45.55484377,-73.62091446,45.54,-73.665
CDN-114,CDN-111,Saint-Pierre (LAC),70225.35,45.4725436,-73.6124776,45.468,-73.599
CDN-114,VSP-206,St-Michel - Robert (VSP),107770.34,45.56027421,-73.60897427,45.573,-73.612
CDN-114,S-O-201B,Saint-Pierre (LAC),107975.69,45.46974659,-73.58305727,45.468,-73.599
CDN-114,RPP-205,St-Michel - Robert (VSP),133863.99,45.56540501,-73.58812198,45.573,-73.612
CDN-114,AHU-107,SauvÃ© (AHU),165025.8,45.55110129,-73.65335819,45.54,-73.665
CDN-114,RPP-103,St-Michel - Robert (VSP),113049.76,45.57364057,-73.58076923,45.573,-73.612
CDN-114,S-O-201A,Saint-Pierre (LAC),94217.6,45.45783633,-73.61364497,45.468,-73.599
CDN-114,AHU-105,SauvÃ© (AHU),144586.67,45.54287252,-73.65814723,45.54,-73.665
CDN-114,MHM-211,Iberville (PMR),120956.77,45.58767097,-73.54121714,45.533,-73.555
CDN-114,VSP-104,Millen (AHU),126061.39,45.56497012,-73.645257,45.557,-73.668
CDN-114,MHM-105,St-Michel-17ième(Sous-Sol),135651.25,45.59086138,-73.52540373,45.576,-73.625
CDN-114,CDN-112,Saint-Pierre (LAC),85719.86,45.4852088,-73.62813247,45.468,-73.599
CDN-114,S-O-103,Saint-Pierre (LAC),197580.1,45.45071293,-73.63515371,45.468,-73.599
CDN-114,SLE-109,St-Michel - Robert (VSP),108860.14999998192,45.57619682,-73.59335768,45.573,-73.612
CDN-114,CDN-301,Saint-Pierre (LAC),226169.69,45.47552466,-73.63975434,45.468,-73.599
CDN-114,MHM-106,St-Michel-17ième(Sous-Sol),150424.21,45.59482761,-73.53571902,45.576,-73.625
CDN-114,MHM-107,St-Michel - Robert (VSP),156504.79,45.59030081,-73.54893298,45.573,-73.612
CDN-114,CDN-113,Saint-Pierre (LAC),110109.53,45.49108823,-73.62765679,45.468,-73.599
CDN-114,LAS-328,Saint-Pierre (LAC),90925.53,45.43943653,-73.62177664,45.468,-73.599
CDN-114,LAS-329,Saint-Pierre (LAC),66308.04,45.44121084,-73.64583339,45.468,-73.599
CDN-114,LAS-321,Saint-Pierre (LAC),61684.34,45.43713099,-73.5975788,45.468,-73.599
CDN-114,ANJ-310,St-Michel - Robert (VSP),65548.68,45.59304821,-73.55717888,45.573,-73.612
CDN-114,VSP-205,St-Michel - Charland (VSP),105697.54,45.57613921,-73.63611344,45.579,-73.633
CDN-114,AHU-106,Millen (AHU),160528.94,45.57207083,-73.66193861,45.557,-73.668
CDN-114,LAS-327,Saint-Pierre (LAC),68856.07,45.43378628,-73.63813045,45.468,-73.599
CDN-114,VER-310A,Saint-Pierre (LAC),193127.45,45.43737817,-73.59918246,45.468,-73.599
CDN-114,MHM-108,St-Michel - Robert (VSP),177831.33999993463,45.59659289,-73.56965627,45.573,-73.612
CDN-114,SLE-111,St-Michel - Robert (VSP),112853.32,45.59063956,-73.61809441,45.573,-73.612
CDN-114,LAS-323,Saint-Pierre (LAC),81718.74,45.42777023,-73.60618434,45.468,-73.599
CDN-114,ANJ-309,St-Michel-17ième(Sous-Sol),68076.99,45.60227753,-73.55934654,45.576,-73.625
CDN-114,CDN-114,Saint-Pierre (LAC),90497.64,45.48914054,-73.65135848,45.468,-73.599
CDN-114,LAS-326,Saint-Pierre (LAC),66068.18,45.42916816,-73.66596827,45.468,-73.599
CDN-114,LAS-330,Saint-Pierre (LAC),69701.58,45.42839166,-73.66598992,45.468,-73.599
CDN-114,MTN-305,St-Michel - Charland (VSP),173318.12,45.58633997,-73.63281797,45.579,-73.633
CDN-114,LAS-325,Saint-Pierre (LAC),77214.89,45.42322946,-73.64119391,45.468,-73.599
CDN-114,SLE-110,St-Michel - Robert (VSP),143274.77999997165,45.59715655,-73.6185478,45.573,-73.612
CDN-114,CDN-116,Jules-Poitras 2 (SLA),100403.2,45.50521911,-73.6412747,45.529,-73.687
CDN-114,SLA-364,Jules-Poitras 2 (SLA),96099.1,45.51453166,-73.68277358,45.529,-73.687
CDN-114,CDN-115,Jules-Poitras 2 (SLA),86829.59,45.50378342,-73.6382155,45.529,-73.687
CDN-114,SLA-369,Jules-Poitras 2 (SLA),74626.73,45.5101042,-73.68754717,45.529,-73.687
CDN-114,LAS-333,Saint-Pierre (LAC),67148.59,45.41672125,-73.64428762,45.468,-73.599
CDN-114,SLE-304,St-Michel - Robert (VSP),202107.94999994192,45.59511827,-73.58164095,45.573,-73.612
CDN-114,SLE-303,St-Michel - Robert (VSP),219784.4599999411,45.59511827,-73.58164095,45.573,-73.612
CDN-114,VSP-108,Millen (AHU),120159.51,45.53663772,-73.64473434,45.557,-73.668
CDN-114,LAC-102,46 ieme (LAC),84276.29,45.44874551,-73.7207966,45.45,-73.71
CDN-114,SLA-363,Jules-Poitras 1 (AHU),84510.81,45.52393904,-73.70679262,45.53,-73.693
CDN-114,VSP-109,SauvÃ© (AHU),137970.19,45.54102211,-73.64189435,45.54,-73.665
CDN-114,SLA-370,Thimens (SLA),81596.87,45.4971947,-73.69939657,45.495,-73.721
CDN-114,MTN-102,St-Michel - Robert (VSP),115918.37,45.61189793,-73.60166814,45.573,-73.612
CDN-114,ANJ-312,St-Michel - Robert (VSP),190725.5099999604,45.61258773,-73.60235426,45.573,-73.612
CDN-114,SLA-365,Jules-Poitras 1 (AHU),100648.23,45.50832976,-73.71576601,45.53,-73.693
CDN-114,VSP-103,Millen (AHU),145643.47,45.5465949,-73.63769029,45.557,-73.668
CDN-114,ANJ-311,St-Michel - Robert (VSP),74463.7399999695,45.5993434,-73.5771954,45.573,-73.612
CDN-114,SLA-366,Jules-Poitras 2 (SLA),81563.47,45.52827247,-73.69257716,45.529,-73.687
CDN-114,LAC-305,Thimens (SLA),61232.24,45.47359968,-73.7081493,45.495,-73.721
CDN-114,ANJ-101,St-Michel-17ième(Sous-Sol),135587.31,45.62486671,-73.54666744,45.576,-73.625
CDN-114,SLA-371,Jules-Poitras 2 (SLA),80953.24,45.52568678,-73.67938079,45.529,-73.687
CDN-114,LAC-306,Saint-Pierre (LAC),149069.23999997994,45.44785518,-73.69973418,45.468,-73.599
CDN-114,LAC-104,Thimens (SLA),52879.08,45.46451771,-73.69477837,45.495,-73.721
CDN-114,MTN-307,Lausanne (MTN),179912.37,45.6106194,-73.60719834,45.588,-73.649
CDN-114,SLA-368,Sartelon (SLA),92066.03,45.51432286,-73.73363993,45.512,-73.737
CDN-114,MTN-103,Lausanne (MTN),106176.99,45.62595631,-73.616592,45.588,-73.649
CDN-114,MTN-104,Lausanne (MTN),105891.84,45.60551289,-73.62405162,45.588,-73.649
CDN-114,SLA-367,Jules-Poitras 1 (AHU),96600.02,45.52225915,-73.73416154,45.53,-73.693
CDN-114,RDP-202,St-Michel-17ième(Sous-Sol),115670.96,45.64820144,-73.54440856,45.576,-73.625
CDN-114,RDP-102,St-Michel - Robert (VSP),163220.7399999754,45.63457353,-73.58575489,45.573,-73.612
CDN-114,RDP-201,St-Michel-17ième(Sous-Sol),166379.71,45.64153239,-73.57656323,45.576,-73.625
CDN-114,RDP-101,St-Michel-17ième(Sous-Sol),198928.84,45.64505274,-73.59683981,45.576,-73.625
CDN-114,RDP-103,St-Michel-17ième(Sous-Sol),201736.38,45.64505274,-73.59683981,45.576,-73.625
CDN-114,AHU-101,SauvÃ© (AHU),146517.1,45.54427433,-73.70412065,45.54,-73.665
CDN-114,AHU-103,Jules-Poitras 2 (SLA),174266.08,45.54427433,-73.70412065,45.529,-73.687
CDN-114,RDP-203,St-Michel-17ième(Sous-Sol),182385.61,45.65248011,-73.51038355,45.576,-73.625
CDN-114,RDP-107,St-Michel-17ième(Sous-Sol),173405.52,45.65248011,-73.51038355,45.576,-73.625
CDN-114,AHU-202,Jules-Poitras 2 (SLA),135547.87,45.54975712,-73.67922621,45.529,-73.687
CDN-114,AHU-104,Jules-Poitras 2 (SLA),128579.68,45.54722741,-73.69246631,45.529,-73.687
CDN-114,AHU-102,Jules-Poitras 2 (SLA),166156.4,45.54355918,-73.70279457,45.529,-73.687
CDN-114,AHU-201,Millen (AHU),132188.9,45.55986009,-73.67179148,45.557,-73.668
CDN-114,PRF-304F,Thimens (SLA),22601.93,45.50442266,-73.75168321,45.495,-73.721
CDN-114,RDP-105,St-Michel-17ième(Sous-Sol),157347.72,45.6981362,-73.50951395,45.576,-73.625
CDN-114,RDP-106,St-Michel-17ième(Sous-Sol),182306.97,45.69558777,-73.50961773,45.576,-73.625
CDN-114,PRF-304E,St-Michel-17ième(Sous-Sol),38547.16,45.50570163,-73.79508132,45.576,-73.625
CDN-114,PRF-304D,St-Michel-17ième(Sous-Sol),19647.35,45.51669083,-73.84362667,45.576,-73.625
CDN-114,PRF-304C,St-Michel-17ième(Sous-Sol),22260.38,45.48888963,-73.85979422,45.576,-73.625
CDN-114,PRF-304B,St-Michel-17ième(Sous-Sol),24034.84,45.46585424,-73.87304961,45.576,-73.625
CDN-114,IBI-301,St-Michel-17ième(Sous-Sol),23055.45,45.46775634,-73.90173477,45.576,-73.625
LAS-326,VMA-109,Fullum (VMA),93274.51,45.49917824,-73.56230036,45.525,-73.545
LAS-326,VMA-307,Fullum (VMA),82691.13,45.51550898,-73.56114693,45.525,-73.545
LAS-326,VMA-306,Iberville (PMR),96229.11,45.51979422,-73.56636476,45.533,-73.555
LAS-326,VMA-111,Iberville (PMR),85847.51,45.5124151,-73.56966732,45.533,-73.555
LAS-326,VMA-110,Riverside (VMA),127483.61,45.4987999,-73.57666971,45.491,-73.552
LAS-326,PMR-101,Iberville (PMR),158592.4,45.53189772,-73.59390183,45.533,-73.555
LAS-326,PMR-102,Riverside (VMA),144354.73,45.51588553,-73.59052976,45.491,-73.552
LAS-326,S-O-104,Butler (S-O),136883.4,45.48772195,-73.56854884,45.475,-73.569
LAS-326,PMR-204,Iberville (PMR),80600.83,45.53959729,-73.56831073,45.533,-73.555
LAS-326,MHM-109,Iberville (PMR),126720.19,45.54117536,-73.55830691,45.533,-73.555
LAS-326,PMR-203,Iberville (PMR),97228.93,45.53341693,-73.592195,45.533,-73.555
LAS-326,RPP-201,Millen (AHU),116858.26,45.54046257,-73.61308137,45.557,-73.668
LAS-326,MHM-209,De la Salle (MHM),124186.67,45.55347871,-73.55165706,45.549,-73.531
LAS-326,MHM-210,De la Salle (MHM),156288.64,45.55468483,-73.55428138,45.549,-73.531
LAS-326,RPP-204,St-Michel - Robert (VSP),123910.35,45.54868487,-73.60171691,45.573,-73.612
LAS-326,RPP-101,SauvÃ© (AHU),100797.41999998104,45.53176015,-73.62078145,45.54,-73.665
LAS-326,RPP-102,Iberville (PMR),95611.77,45.55287401,-73.58050178,45.533,-73.555
LAS-326,OUT-101,SauvÃ© (AHU),170139.37,45.51658042,-73.62672222,45.54,-73.665
LAS-326,RPP-104,De la Salle (MHM),152513.24,45.55789801,-73.56557695,45.549,-73.531
LAS-326,VER-310B,Verdun (VER),91295.89,45.4669972,-73.53190369,45.471,-73.56
LAS-326,VSP-107,St-Michel - Robert (VSP),125642.5,45.55484377,-73.62091446,45.573,-73.612
LAS-326,CDN-111,Saint-Pierre (LAC),70225.35,45.4725436,-73.6124776,45.468,-73.599
LAS-326,VSP-206,St-Michel - Robert (VSP),107770.34,45.56027421,-73.60897427,45.573,-73.612
LAS-326,S-O-201B,Butler (S-O),107975.69,45.46974659,-73.58305727,45.475,-73.569
LAS-326,RPP-205,St-Michel - Robert (VSP),133863.99,45.56540501,-73.58812198,45.573,-73.612
LAS-326,AHU-107,Millen (AHU),165025.8,45.55110129,-73.65335819,45.557,-73.668
LAS-326,RPP-103,St-Michel - Robert (VSP),113049.76,45.57364057,-73.58076923,45.573,-73.612
LAS-326,S-O-201A,Saint-Pierre (LAC),94217.6,45.45783633,-73.61364497,45.468,-73.599
LAS-326,AHU-105,SauvÃ© (AHU),144586.67,45.54287252,-73.65814723,45.54,-73.665
LAS-326,MHM-211,De la Salle (MHM),120956.76999997914,45.58767097,-73.54121714,45.549,-73.531
LAS-326,VSP-104,St-Michel - Charland (VSP),126061.39,45.56497012,-73.645257,45.579,-73.633
LAS-326,MHM-105,De la Salle (MHM),135651.24999996778,45.59086138,-73.52540373,45.549,-73.531
LAS-326,CDN-112,Saint-Pierre (LAC),85719.85999998655,45.4852088,-73.62813247,45.468,-73.599
LAS-326,S-O-103,Saint-Pierre (LAC),197580.099999938,45.45071293,-73.63515371,45.468,-73.599
LAS-326,SLE-109,St-Michel - Robert (VSP),108860.15,45.57619682,-73.59335768,45.573,-73.612
LAS-326,CDN-301,Saint-Pierre (LAC),226169.6899999389,45.47552466,-73.63975434,45.468,-73.599
LAS-326,MHM-106,De la Salle (MHM),150424.21,45.59482761,-73.53571902,45.549,-73.531
LAS-326,MHM-107,De la Salle (MHM),156504.79,45.59030081,-73.54893298,45.549,-73.531
LAS-326,CDN-113,Saint-Pierre (LAC),110109.5299999819,45.49108823,-73.62765679,45.468,-73.599
LAS-326,LAS-328,Butler (S-O),90925.53,45.43943653,-73.62177664,45.475,-73.569
LAS-326,LAS-329,Saint-Pierre (LAC),66308.03999999174,45.44121084,-73.64583339,45.468,-73.599
LAS-326,LAS-321,Saint-Pierre (LAC),61684.34,45.43713099,-73.5975788,45.468,-73.599
LAS-326,ANJ-310,St-Michel - Robert (VSP),65548.68,45.59304821,-73.55717888,45.573,-73.612
LAS-326,VSP-205,St-Michel - Charland (VSP),105697.54,45.57613921,-73.63611344,45.579,-73.633
LAS-326,AHU-106,Millen (AHU),160528.94,45.57207083,-73.66193861,45.557,-73.668
LAS-326,LAS-327,Butler (S-O),68856.07,45.43378628,-73.63813045,45.475,-73.569
LAS-326,VER-310A,Saint-Pierre (LAC),193127.45,45.43737817,-73.59918246,45.468,-73.599
LAS-326,MHM-108,St-Michel - Robert (VSP),177831.33999992695,45.59659289,-73.56965627,45.573,-73.612
LAS-326,SLE-111,St-Michel - Charland (VSP),112853.32,45.59063956,-73.61809441,45.579,-73.633
LAS-326,LAS-323,Saint-Pierre (LAC),81718.73999997885,45.42777023,-73.60618434,45.468,-73.599
LAS-326,ANJ-309,St-Michel-17ième(Sous-Sol),68076.99,45.60227753,-73.55934654,45.576,-73.625
LAS-326,CDN-114,Saint-Pierre (LAC),90497.64,45.48914054,-73.65135848,45.468,-73.599
LAS-326,LAS-326,Butler (S-O),66068.18,45.42916816,-73.66596827,45.475,-73.569
LAS-326,LAS-330,Saint-Pierre (LAC),69701.58,45.42839166,-73.66598992,45.468,-73.599
LAS-326,MTN-305,St-Michel - Charland (VSP),173318.12,45.58633997,-73.63281797,45.579,-73.633
LAS-326,LAS-325,St-Michel-17ième(Sous-Sol),77214.89,45.42322946,-73.64119391,45.576,-73.625
LAS-326,SLE-110,St-Michel - Charland (VSP),143274.78,45.59715655,-73.6185478,45.579,-73.633
LAS-326,CDN-116,Jules-Poitras 2 (SLA),100403.19999997232,45.50521911,-73.6412747,45.529,-73.687
LAS-326,SLA-364,Jules-Poitras 1 (AHU),96099.1,45.51453166,-73.68277358,45.53,-73.693
LAS-326,CDN-115,Jules-Poitras 2 (SLA),86829.589999969,45.50378342,-73.6382155,45.529,-73.687
LAS-326,SLA-369,Jules-Poitras 2 (SLA),74626.73,45.5101042,-73.68754717,45.529,-73.687
LAS-326,LAS-333,St-Michel-17ième(Sous-Sol),67148.59,45.41672125,-73.64428762,45.576,-73.625
LAS-326,SLE-304,St-Michel - Robert (VSP),202107.94999994425,45.59511827,-73.58164095,45.573,-73.612
LAS-326,SLE-303,St-Michel - Robert (VSP),219784.45999993125,45.59511827,-73.58164095,45.573,-73.612
LAS-326,VSP-108,Millen (AHU),120159.51,45.53663772,-73.64473434,45.557,-73.668
LAS-326,LAC-102,46 ieme (LAC),84276.29,45.44874551,-73.7207966,45.45,-73.71
LAS-326,SLA-363,Jules-Poitras 1 (AHU),84510.81,45.52393904,-73.70679262,45.53,-73.693
LAS-326,VSP-109,SauvÃ© (AHU),137970.19,45.54102211,-73.64189435,45.54,-73.665
LAS-326,SLA-370,Jules-Poitras 2 (SLA),81596.87,45.4971947,-73.69939657,45.529,-73.687
LAS-326,MTN-102,Lausanne (MTN),115918.37,45.61189793,-73.60166814,45.588,-73.649
LAS-326,ANJ-312,Lausanne (MTN),190725.51,45.61258773,-73.60235426,45.588,-73.649
LAS-326,SLA-365,Jules-Poitras 1 (AHU),100648.23,45.50832976,-73.71576601,45.53,-73.693
LAS-326,VSP-103,Millen (AHU),145643.47,45.5465949,-73.63769029,45.557,-73.668
LAS-326,ANJ-311,St-Michel - Robert (VSP),74463.73999998478,45.5993434,-73.5771954,45.573,-73.612
LAS-326,SLA-366,Jules-Poitras 2 (SLA),81563.47,45.52827247,-73.69257716,45.529,-73.687
LAS-326,LAC-305,St-Michel-17ième(Sous-Sol),61232.24,45.47359968,-73.7081493,45.576,-73.625
LAS-326,ANJ-101,St-Michel-17ième(Sous-Sol),135587.31,45.62486671,-73.54666744,45.576,-73.625
LAS-326,SLA-371,Jules-Poitras 2 (SLA),80953.24,45.52568678,-73.67938079,45.529,-73.687
LAS-326,LAC-306,46 ieme (LAC),149069.24,45.44785518,-73.69973418,45.45,-73.71
LAS-326,LAC-104,St-Michel-17ième(Sous-Sol),52879.08,45.46451771,-73.69477837,45.576,-73.625
LAS-326,MTN-307,Lausanne (MTN),179912.3699999596,45.6106194,-73.60719834,45.588,-73.649
LAS-326,SLA-368,Jules-Poitras 1 (AHU),92066.03,45.51432286,-73.73363993,45.53,-73.693
LAS-326,MTN-103,Lausanne (MTN),106176.98999998427,45.62595631,-73.616592,45.588,-73.649
LAS-326,MTN-104,Lausanne (MTN),105891.84,45.60551289,-73.62405162,45.588,-73.649
LAS-326,SLA-367,Jules-Poitras 1 (AHU),96600.02,45.52225915,-73.73416154,45.53,-73.693
LAS-326,RDP-202,St-Michel-17ième(Sous-Sol),115670.96,45.64820144,-73.54440856,45.576,-73.625
LAS-326,RDP-102,St-Michel - Robert (VSP),163220.74,45.63457353,-73.58575489,45.573,-73.612
LAS-326,RDP-201,St-Michel-17ième(Sous-Sol),166379.71,45.64153239,-73.57656323,45.576,-73.625
LAS-326,RDP-101,St-Michel-17ième(Sous-Sol),198928.84,45.64505274,-73.59683981,45.576,-73.625
LAS-326,RDP-103,St-Michel-17ième(Sous-Sol),201736.38,45.64505274,-73.59683981,45.576,-73.625
LAS-326,AHU-101,SauvÃ© (AHU),146517.1,45.54427433,-73.70412065,45.54,-73.665
LAS-326,AHU-103,Jules-Poitras 1 (AHU),174266.08,45.54427433,-73.70412065,45.53,-73.693
LAS-326,RDP-203,St-Michel-17ième(Sous-Sol),182385.61,45.65248011,-73.51038355,45.576,-73.625
LAS-326,RDP-107,St-Michel-17ième(Sous-Sol),173405.52,45.65248011,-73.51038355,45.576,-73.625
LAS-326,AHU-202,Millen (AHU),135547.87,45.54975712,-73.67922621,45.557,-73.668
LAS-326,AHU-104,Jules-Poitras 1 (AHU),128579.68,45.54722741,-73.69246631,45.53,-73.693
LAS-326,AHU-102,Jules-Poitras 1 (AHU),166156.4,45.54355918,-73.70279457,45.53,-73.693
LAS-326,AHU-201,Millen (AHU),132188.9,45.55986009,-73.67179148,45.557,-73.668
LAS-326,PRF-304F,St-Michel-17ième(Sous-Sol),22601.93,45.50442266,-73.75168321,45.576,-73.625
LAS-326,RDP-105,St-Michel-17ième(Sous-Sol),157347.72,45.6981362,-73.50951395,45.576,-73.625
LAS-326,RDP-106,St-Michel-17ième(Sous-Sol),182306.97,45.69558777,-73.50961773,45.576,-73.625
LAS-326,PRF-304E,St-Michel-17ième(Sous-Sol),38547.16,45.50570163,-73.79508132,45.576,-73.625
LAS-326,PRF-304D,St-Michel-17ième(Sous-Sol),19647.35,45.51669083,-73.84362667,45.576,-73.625
